City,SSP,Year,ElectricityInflationRate,FuelInflationRate,Weight_MarginalAnnualCostSavings,Weight_MarginalAnnualGovtSavings,Weight_GHGEmissionSavings20yr,BuildingFootprintArea_m2,V_bites,Albedo_roof,A_ST,Rvalue_roof,Loan,Rebate,Rvalue_wall,Glazing,IntRate,Infiltration,Electax,SHGC,Fueltax,A_PV,TotalOperationalCO2Save_kgCO2,TotalEmbodiedCO2_kgCO2,CostAnnualSysSave_CAD,TotalCO2Sav,AnnSCCSav_CAD,BaseCostAnnual_CAD,PercentCostSysSav_percent,AnnGovtCostSav_CAD
Whitehorse,SSP245,2040,0.01,0.01,0.6,0.2,0.2,130,0.25,0.3,0.1,6.17,8000,20000,5.26,0.1,1.25,0.75,8,0.7,6,0.2,134457,8858,4540,125599,1812,22897,20,-1418
Whitehorse,SSP245,2040,0.05,0.01,0.6,0.2,0.2,130,0.25,0.1,0.3,6.17,0,25000,5.26,0.25,1.5,0.75,10,0.7,8,0.1,132950,6908,3763,126042,1819,23227,16,-1640
Whitehorse,SSP245,2040,0.01,0.05,0.6,0.2,0.2,130,0.21,0.1,0.3,6.17,10000,25000,5.26,0.4,0.5,0.5,8,0.7,4,0.1,130809,6752,7983,124057,1790,34558,23,-1748
Whitehorse,SSP245,2040,0.05,0.05,0.6,0.2,0.2,130,0.25,0.1,0.5,7.17,10000,35000,4.76,0.25,0.25,1.25,8,0.7,2,0.1,132950,6908,7321,126042,1819,34887,21,-2087
Whitehorse,SSP245,2040,0.01,0.01,0.6,0.2,0.2,130,0.25,0.4,0.6,7.17,4000,50000,4.76,0.35,1,0.5,8,0.7,4,0.1,132950,6908,6248,126042,1819,22897,27,-3061
Whitehorse,SSP245,2040,0.05,0.01,0.6,0.2,0.2,130,0.25,0.5,0.2,7.17,4000,45000,4.76,0.25,0.25,1,0,0.7,0,0.1,132950,6908,4783,126042,1819,23227,21,-2712
Whitehorse,SSP245,2040,0.01,0.05,0.6,0.2,0.2,130,0.25,0.2,0.1,6.17,0,20000,4.76,0.2,0.75,1.25,4,0.7,6,0.1,132950,5538,8400,127412,1839,34558,24,-1653
Whitehorse,SSP245,2040,0.05,0.05,0.6,0.2,0.2,130,0.25,0.5,0.2,6.67,6000,45000,4.76,0.4,1,0.75,0,0.7,8,0.2,134457,8173,8819,126284,1822,34887,25,-3434
Whitehorse,SSP245,2040,0.01,0.01,0.6,0.2,0.2,130,0.25,0.7,0.1,6.17,8000,30000,4.76,0.1,0.5,0.75,4,0.7,4,0.1,132950,5538,5550,127412,1839,22897,24,-1995
Whitehorse,SSP245,2040,0.05,0.01,0.6,0.2,0.2,130,0.25,0.2,0.6,6.17,6000,30000,5.26,0.35,1.5,0.5,8,0.7,6,0.1,132950,6908,3991,126042,1819,23227,17,-1891
Whitehorse,SSP245,2040,0.01,0.05,0.6,0.2,0.2,130,0.25,0.1,0.5,6.67,4000,20000,4.76,0.1,1.25,1.5,8,0.7,2,0.1,132950,6223,7784,126727,1829,34558,23,-1213
Whitehorse,SSP245,2040,0.05,0.05,0.6,0.2,0.2,130,0.25,0.5,0.1,6.67,8000,30000,5.26,0.35,0.75,0.5,6,0.7,2,0.2,134457,9543,6915,124914,1802,34887,20,-1837
Whitehorse,SSP245,2045,0.01,0.01,0.6,0.2,0.2,130,0.25,0.7,0.3,6.17,6000,45000,4.76,0.3,1.25,1.25,10,0.7,8,0.1,128431,5538,6181,122894,1774,22280,28,-2941
Whitehorse,SSP245,2045,0.05,0.01,0.6,0.2,0.2,130,0.25,0.5,0.1,6.17,4000,20000,4.76,0.25,1.5,0.75,8,0.7,0,0.1,128431,5538,3071,122894,1774,22624,14,-928
Whitehorse,SSP245,2045,0.01,0.05,0.6,0.2,0.2,130,0.25,0.7,0.2,6.17,0,50000,4.76,0.4,1.5,1.5,10,0.7,6,0.1,128431,5538,9597,122894,1774,33600,29,-3290
Whitehorse,SSP245,2045,0.05,0.05,0.6,0.2,0.2,130,0.25,0.6,0.2,6.67,4000,45000,4.76,0.25,1,0.75,0,0.7,0,0.1,128431,6223,7682,122209,1764,33944,23,-2695
Whitehorse,SSP245,2045,0.01,0.01,0.6,0.2,0.2,130,0.25,0.5,0.4,6.17,2000,40000,4.76,0.3,1.5,0.5,0,0.7,4,0.1,128431,5538,5875,122894,1774,22280,26,-2616
Whitehorse,SSP245,2045,0.05,0.01,0.6,0.2,0.2,130,0.25,0.7,0.2,6.17,4000,25000,4.76,0.25,1,0.75,8,0.7,2,0.1,128431,5538,3485,122894,1774,22624,15,-1353
Whitehorse,SSP245,2045,0.01,0.05,0.6,0.2,0.2,130,0.25,0.4,0.2,6.67,4000,30000,4.76,0.2,1.5,1,0,0.7,4,0.1,128431,6223,8319,122209,1764,33600,25,-2146
Whitehorse,SSP245,2045,0.05,0.05,0.6,0.2,0.2,130,0.25,0.6,0.6,6.67,2000,20000,4.76,0.4,0.25,1.5,8,0.7,2,0.1,128431,6223,6161,122209,1764,33944,18,-1117
Whitehorse,SSP245,2045,0.01,0.01,0.6,0.2,0.2,130,0.25,0.5,0.4,6.17,8000,25000,4.76,0.35,0.25,0.5,6,0.7,10,0.2,129987,7488,5183,122499,1768,22280,23,-2017
Whitehorse,SSP245,2045,0.05,0.01,0.6,0.2,0.2,130,0.25,0.5,0.5,6.17,6000,20000,4.76,0.25,0.75,0.5,10,0.7,2,0.1,128431,5538,3144,122894,1774,22624,14,-1005
Whitehorse,SSP245,2045,0.01,0.05,0.6,0.2,0.2,130,0.25,0.6,0.6,6.67,0,25000,5.26,0.4,0.5,1,8,0.7,0,0.1,128431,7593,7170,120839,1743,33600,21,-1313
Whitehorse,SSP245,2045,0.05,0.05,0.6,0.2,0.2,130,0.25,0.5,0.4,6.17,8000,30000,4.76,0.3,0.75,1.5,10,0.7,8,0.1,128431,5538,7383,122894,1774,33944,22,-2205
Whitehorse,SSP245,2045,0.01,0.01,0.6,0.2,0.2,130,0.25,0.3,0.1,6.17,8000,20000,4.76,0.1,1,0.5,10,0.7,6,0.1,128431,5538,4642,122894,1774,22280,21,-1353
Whitehorse,SSP245,2045,0.05,0.01,0.6,0.2,0.2,130,0.25,0.3,0.6,6.17,10000,20000,4.76,0.4,1.25,1.5,2,0.7,2,0.1,128431,5538,3397,122894,1774,22624,15,-1267
Whitehorse,SSP245,2045,0.01,0.05,0.6,0.2,0.2,130,0.25,0.5,0.4,6.67,2000,40000,4.76,0.4,0.75,1,2,0.7,2,0.1,128431,6223,8682,122209,1764,33600,26,-2526
Whitehorse,SSP245,2045,0.05,0.05,0.6,0.2,0.2,130,0.25,0.7,0.4,6.67,4000,30000,4.76,0.3,0.75,0.5,4,0.7,2,0.1,128431,6223,6870,122209,1764,33944,20,-1852
Whitehorse,SSP245,2045,0.01,0.01,0.6,0.2,0.2,130,0.25,0.3,0.1,6.67,2000,35000,4.76,0.15,1.25,1,8,0.7,4,0.1,128431,6223,5248,122209,1764,22280,24,-2146
Whitehorse,SSP245,2045,0.05,0.01,0.6,0.2,0.2,130,0.25,0.6,0.2,6.67,8000,40000,4.76,0.15,0.5,1,4,0.7,0,0.4,133097,12073,4295,121024,1745,22624,19,-2345
Whitehorse,SSP245,2045,0.01,0.05,0.6,0.2,0.2,130,0.17,0.3,0.4,6.17,8000,20000,4.76,0.2,1.5,0.75,6,0.7,0,0.1,124487,5226,7160,119262,1721,33600,21,-1073
Whitehorse,SSP245,2045,0.05,0.05,0.6,0.2,0.2,130,0.21,0.4,0.4,6.17,4000,25000,4.76,0.1,1,1,10,0.7,6,0.1,126364,5382,6769,120982,1746,33944,20,-1698
Whitehorse,SSP245,2050,0.01,0.01,0.6,0.2,0.2,130,0.25,0.6,0.2,6.17,8000,35000,4.76,0.3,1.5,0.5,4,0.7,6,0.1,116817,5538,5013,111279,1606,20204,25,-2329
Whitehorse,SSP245,2050,0.05,0.01,0.6,0.2,0.2,130,0.25,0.7,0.5,6.17,0,20000,4.76,0.3,0.5,0.75,0,0.7,4,0.2,118398,7488,3045,110911,1600,20613,15,-1403
Whitehorse,SSP245,2050,0.01,0.05,0.6,0.2,0.2,130,0.25,0.1,0.4,6.17,0,25000,4.76,0.4,0.75,1,4,0.7,8,0.1,116817,5538,7579,111279,1606,30365,25,-2054
Whitehorse,SSP245,2050,0.05,0.05,0.6,0.2,0.2,130,0.25,0.1,0.5,6.17,4000,35000,4.76,0.1,0.75,0.5,8,0.7,0,0.1,116817,5538,6239,111279,1606,30774,20,-1849
Whitehorse,SSP245,2050,0.01,0.01,0.6,0.2,0.2,130,0.25,0.2,0.2,6.17,0,20000,4.76,0.3,0.75,1.25,4,0.7,10,0.1,116817,5538,4371,111279,1606,20204,22,-1638
Whitehorse,SSP245,2050,0.05,0.01,0.6,0.2,0.2,130,0.25,0.1,0.1,6.17,2000,20000,4.76,0.15,0.5,1.25,10,0.7,10,0.5,123144,13338,3242,109807,1583,20613,16,-1558
Whitehorse,SSP245,2050,0.01,0.05,0.6,0.2,0.2,130,0.25,0.7,0.6,6.17,4000,25000,4.76,0.3,0.5,1,8,0.7,2,0.1,116817,5538,7027,111279,1606,30365,23,-1510
Whitehorse,SSP245,2050,0.05,0.05,0.6,0.2,0.2,130,0.25,0.3,0.4,6.17,6000,20000,4.76,0.4,0.75,1.25,10,0.7,6,0.2,118398,7488,5858,110911,1600,30774,19,-1426
Whitehorse,SSP245,2050,0.01,0.01,0.6,0.2,0.2,130,0.25,0.1,0.6,6.17,8000,20000,4.76,0.4,0.5,1.5,4,0.7,4,0.1,116817,5538,4091,111279,1606,20204,20,-1374
Whitehorse,SSP245,2050,0.05,0.01,0.6,0.2,0.2,130,0.25,0.2,0.4,6.17,0,20000,5.26,0.25,1.5,0.75,4,0.7,8,0.1,116817,6908,2780,109909,1586,20613,13,-1488
Whitehorse,SSP245,2050,0.01,0.05,0.6,0.2,0.2,130,0.25,0.6,0.3,6.17,2000,25000,4.76,0.1,0.25,0.5,8,0.7,0,0.1,116817,5538,6858,111279,1606,30365,23,-1337
Whitehorse,SSP245,2050,0.05,0.05,0.6,0.2,0.2,130,0.25,0.2,0.4,6.17,2000,40000,4.76,0.4,0.75,1.25,8,0.7,2,0.1,116817,5538,6681,111279,1606,30774,22,-2298
Whitehorse,SSP245,2050,0.01,0.01,0.6,0.2,0.2,130,0.25,0.5,0.1,6.67,0,20000,4.76,0.35,1.5,1,4,0.7,4,0.1,116817,6223,3885,110594,1596,20204,19,-1319
Whitehorse,SSP245,2050,0.05,0.01,0.6,0.2,0.2,130,0.25,0.7,0.3,6.17,10000,35000,4.76,0.2,0.25,1.5,10,0.7,8,0.6,124726,15288,4100,109439,1577,20613,20,-2449
Whitehorse,SSP245,2050,0.01,0.05,0.6,0.2,0.2,130,0.25,0.2,0.2,6.17,8000,25000,4.76,0.2,0.25,1,6,0.7,6,0.1,116817,5538,7424,111279,1606,30365,24,-1915
Whitehorse,SSP245,2050,0.05,0.05,0.6,0.2,0.2,130,0.25,0.6,0.6,6.17,0,25000,4.76,0.15,1.25,0.75,4,0.7,10,0.6,124726,15288,6739,109439,1577,30774,22,-2243
Whitehorse,SSP245,2050,0.01,0.01,0.6,0.2,0.2,130,0.25,0.3,0.2,7.17,6000,20000,4.76,0.25,0.5,1.5,8,0.7,2,0.1,116817,6908,3556,109909,1586,20204,18,-1170
Whitehorse,SSP245,2050,0.05,0.01,0.6,0.2,0.2,130,0.25,0.6,0.2,6.17,4000,25000,4.76,0.2,0.75,0.75,8,0.7,10,0.6,124726,15288,3613,109439,1577,20613,18,-1928
Whitehorse,SSP245,2050,0.01,0.05,0.6,0.2,0.2,130,0.25,0.7,0.4,6.17,6000,25000,4.76,0.4,1,1,6,0.7,0,0.1,116817,5538,6900,111279,1606,30365,23,-1387
Whitehorse,SSP245,2050,0.05,0.05,0.6,0.2,0.2,130,0.17,0.5,0.4,6.17,2000,35000,4.76,0.15,1.25,0.5,8,0.7,8,0.1,113334,5226,6655,108108,1560,30774,22,-2469
Whitehorse,SSP585,2025,0.01,0.01,0.6,0.2,0.2,130,0.25,0.3,0.6,6.17,6000,35000,4.76,0.35,0.25,0.75,4,0.7,4,0.1,133662,5538,5802,128124,1849,23197,25,-2285
Whitehorse,SSP585,2025,0.05,0.01,0.6,0.2,0.2,130,0.25,0.3,0.1,6.17,2000,40000,4.76,0.4,0.75,0.75,4,0.7,0,0.6,141605,15288,4749,126317,1821,23533,20,-2328
Whitehorse,SSP585,2025,0.01,0.05,0.6,0.2,0.2,130,0.25,0.1,0.5,6.17,0,25000,4.76,0.15,1,1,2,0.7,6,0.2,135250,7488,8628,127763,1844,35009,25,-2001
Whitehorse,SSP585,2025,0.05,0.05,0.6,0.2,0.2,130,0.25,0.2,0.5,6.67,6000,45000,5.26,0.15,1,1,4,0.7,0,0.1,133662,7593,7566,126069,1819,35345,21,-2567
Whitehorse,SSP585,2025,0.01,0.01,0.6,0.2,0.2,130,0.25,0.7,0.5,6.17,2000,20000,5.26,0.35,0.75,1,4,0.7,0,0.1,133662,6908,4335,126754,1829,23197,19,-1112
Whitehorse,SSP585,2025,0.05,0.01,0.6,0.2,0.2,130,0.25,0.2,0.4,6.17,0,20000,4.76,0.4,1.5,1.5,0,0.7,2,0.6,141605,15288,3779,126317,1821,23533,16,-1311
Whitehorse,SSP585,2025,0.01,0.05,0.6,0.2,0.2,130,0.25,0.4,0.6,6.17,0,35000,4.76,0.25,1,1,8,0.7,10,0.1,133662,5538,9539,128124,1849,35009,27,-2827
Whitehorse,SSP585,2025,0.05,0.05,0.6,0.2,0.2,130,0.25,0.1,0.5,6.17,2000,25000,4.76,0.15,1.25,1.25,2,0.7,6,0.1,133662,5538,7530,128124,1849,35345,21,-1978
Whitehorse,SSP585,2025,0.01,0.01,0.6,0.2,0.2,130,0.25,0.5,0.2,6.17,2000,35000,4.76,0.3,0.25,0.5,4,0.7,2,0.2,135250,7488,5559,127763,1844,23197,24,-2141
Whitehorse,SSP585,2025,0.05,0.01,0.6,0.2,0.2,130,0.25,0.4,0.2,6.17,4000,35000,4.76,0.1,0.75,1.5,2,0.7,2,0.6,141605,15288,4622,126317,1821,23533,20,-2194
Whitehorse,SSP585,2025,0.01,0.05,0.6,0.2,0.2,130,0.25,0.6,0.2,6.17,6000,30000,5.26,0.3,0.25,0.5,6,0.7,6,0.3,136839,10808,8444,126031,1818,35009,24,-2282
Whitehorse,SSP585,2025,0.05,0.05,0.6,0.2,0.2,130,0.25,0.2,0.3,6.67,10000,20000,4.76,0.3,0.75,0.5,2,0.7,4,0.1,133662,6223,6924,127439,1839,35345,20,-1546
Whitehorse,SSP585,2025,0.01,0.01,0.6,0.2,0.2,130,0.25,0.1,0.4,6.17,2000,20000,4.76,0.15,0.5,1,10,0.7,10,0.1,133662,5538,5142,128124,1849,23197,22,-1584
Whitehorse,SSP585,2025,0.05,0.01,0.6,0.2,0.2,130,0.25,0.2,0.2,6.17,6000,40000,4.76,0.1,0.75,1.25,4,0.7,0,0.1,133662,5538,4606,128124,1849,23533,20,-2278
Whitehorse,SSP585,2025,0.01,0.05,0.6,0.2,0.2,130,0.25,0.2,0.2,6.17,8000,20000,5.26,0.1,0.25,1,4,0.7,8,0.1,133662,6908,8297,126754,1829,35009,24,-1904
Whitehorse,SSP585,2025,0.05,0.05,0.6,0.2,0.2,130,0.25,0.5,0.6,6.67,8000,40000,4.76,0.1,1.25,1.5,8,0.7,4,0.2,135250,8173,7884,127078,1834,35345,22,-2527
Whitehorse,SSP585,2025,0.01,0.01,0.6,0.2,0.2,130,0.25,0.7,0.2,6.17,2000,25000,4.76,0.25,0.5,1.25,6,0.7,4,0.1,133662,5538,5156,128124,1849,23197,22,-1609
Whitehorse,SSP585,2025,0.05,0.01,0.6,0.2,0.2,130,0.25,0.6,0.6,6.67,8000,30000,4.76,0.25,0.25,1.25,6,0.7,8,0.2,135250,8173,4346,127078,1834,23533,18,-2151
Whitehorse,SSP585,2025,0.01,0.05,0.6,0.2,0.2,130,0.25,0.4,0.4,7.17,4000,20000,5.26,0.1,0.25,1.5,8,0.7,4,0.1,133662,8278,7480,125384,1809,35009,21,-1413
Whitehorse,SSP585,2025,0.05,0.05,0.6,0.2,0.2,130,0.25,0.2,0.1,6.17,6000,40000,4.76,0.35,1,0.75,6,0.7,8,0.1,133662,5538,8450,128124,1849,35345,24,-2939
Whitehorse,SSP585,2030,0.01,0.01,0.6,0.2,0.2,130,0.25,0.6,0.6,7.17,0,20000,4.76,0.4,1.5,0.75,4,0.7,0,0.1,130872,6908,4248,123964,1789,22575,19,-1105
Whitehorse,SSP585,2030,0.05,0.01,0.6,0.2,0.2,130,0.25,0.6,0.6,6.17,4000,40000,4.76,0.3,1.5,1,4,0.7,2,0.6,138944,15288,4861,123656,1782,22907,21,-2447
Whitehorse,SSP585,2030,0.01,0.05,0.6,0.2,0.2,130,0.25,0.1,0.4,6.17,4000,40000,4.76,0.4,0.75,1.5,2,0.7,4,0.2,132486,7488,9158,124998,1804,34064,27,-2725
Whitehorse,SSP585,2030,0.05,0.05,0.6,0.2,0.2,130,0.25,0.6,0.2,6.17,2000,30000,4.76,0.3,1.25,1,2,0.7,2,0.1,130872,5538,7340,125334,1809,34395,21,-1906
Whitehorse,SSP585,2030,0.01,0.01,0.6,0.2,0.2,130,0.25,0.7,0.4,6.67,6000,20000,4.76,0.2,0.75,1.25,10,0.7,8,0.1,130872,6223,4779,124649,1799,22575,21,-1481
Whitehorse,SSP585,2030,0.05,0.01,0.6,0.2,0.2,130,0.25,0.1,0.1,6.17,2000,25000,5.26,0.1,1.25,0.75,10,0.7,8,0.6,138944,16658,3937,122286,1762,22907,17,-1821
Whitehorse,SSP585,2030,0.01,0.05,0.6,0.2,0.2,130,0.25,0.6,0.4,6.17,10000,30000,4.76,0.3,0.75,1.5,6,0.7,8,0.1,130872,5538,8977,125334,1809,34064,26,-2433
Whitehorse,SSP585,2030,0.05,0.05,0.6,0.2,0.2,130,0.25,0.4,0.6,6.67,4000,50000,4.76,0.35,1,1,8,0.7,4,0.1,130872,6223,8312,124649,1799,34395,24,-3092
Whitehorse,SSP585,2030,0.01,0.01,0.6,0.2,0.2,130,0.25,0.6,0.5,6.17,2000,35000,4.76,0.35,1.5,0.75,2,0.7,2,0.1,130872,5538,5603,125334,1809,22575,25,-2161
Whitehorse,SSP585,2030,0.05,0.01,0.6,0.2,0.2,130,0.25,0.5,0.4,6.67,2000,20000,4.76,0.25,0.25,0.75,10,0.7,4,0.4,135715,12073,3473,123642,1783,22907,15,-1226
Whitehorse,SSP585,2030,0.01,0.05,0.6,0.2,0.2,130,0.25,0.6,0.4,6.17,4000,20000,4.76,0.3,0.25,1,4,0.7,2,0.1,130872,5538,7896,125334,1809,34064,23,-1318
Whitehorse,SSP585,2030,0.05,0.05,0.6,0.2,0.2,130,0.25,0.1,0.2,6.17,6000,20000,5.26,0.4,1,1.5,8,0.7,2,0.1,130872,6908,6246,123964,1789,34395,18,-1134
Whitehorse,SSP585,2030,0.01,0.01,0.6,0.2,0.2,130,0.25,0.7,0.1,6.17,0,35000,4.76,0.4,0.5,1.25,10,0.7,2,0.1,130872,5538,5433,125334,1809,22575,24,-1988
Whitehorse,SSP585,2030,0.05,0.01,0.6,0.2,0.2,130,0.25,0.3,0.1,6.17,6000,20000,4.76,0.4,0.25,0.5,8,0.7,2,0.6,138944,15288,3695,123656,1782,22907,16,-1243
Whitehorse,SSP585,2030,0.01,0.05,0.6,0.2,0.2,130,0.25,0.3,0.2,6.67,6000,25000,4.76,0.3,1,0.75,0,0.7,0,0.2,132486,8173,7806,124313,1794,34064,23,-1513
Whitehorse,SSP585,2030,0.05,0.05,0.6,0.2,0.2,130,0.25,0.2,0.5,6.17,8000,25000,4.76,0.15,1,0.5,6,0.7,0,0.1,130872,5538,6757,125334,1809,34395,20,-1325
Whitehorse,SSP585,2030,0.01,0.01,0.6,0.2,0.2,130,0.25,0.1,0.6,6.17,2000,20000,4.76,0.3,0.25,0.5,6,0.7,8,0.1,130872,5538,5023,125334,1809,22575,22,-1550
Whitehorse,SSP585,2030,0.05,0.01,0.6,0.2,0.2,130,0.25,0.1,0.1,6.67,2000,30000,4.76,0.4,0.75,1,0,0.7,10,0.6,138944,15973,4659,122971,1772,22907,20,-2386
Whitehorse,SSP585,2030,0.01,0.05,0.6,0.2,0.2,130,0.25,0.4,0.5,6.17,6000,50000,5.26,0.2,0.25,1.5,0,0.7,2,0.1,130872,6908,9381,123964,1789,34064,28,-3206
Whitehorse,SSP585,2030,0.05,0.05,0.6,0.2,0.2,130,0.25,0.1,0.1,6.17,10000,40000,4.76,0.2,1.25,1,4,0.7,10,0.6,138944,15288,8762,123656,1782,34395,25,-3251
Whitehorse,SSP585,2035,0.01,0.01,0.6,0.2,0.2,130,0.25,0.7,0.4,6.17,0,20000,5.26,0.1,0.5,1.25,6,0.7,4,0.1,118602,6908,3906,111695,1612,20110,19,-1288
Whitehorse,SSP585,2035,0.05,0.01,0.6,0.2,0.2,130,0.25,0.6,0.2,6.17,0,20000,4.76,0.35,1.5,0.75,6,0.7,6,0.6,126504,15288,3450,111216,1603,20451,17,-1441
Whitehorse,SSP585,2035,0.01,0.05,0.6,0.2,0.2,130,0.25,0.5,0.5,6.17,6000,20000,4.76,0.25,0.25,0.5,6,0.7,0,0.1,118602,5538,6881,113065,1632,30288,23,-1124
Whitehorse,SSP585,2035,0.05,0.05,0.6,0.2,0.2,130,0.25,0.5,0.2,6.17,2000,30000,4.76,0.25,1.25,1.25,4,0.7,0,0.1,118602,5538,6399,113065,1632,30629,21,-1673
Whitehorse,SSP585,2035,0.01,0.01,0.6,0.2,0.2,130,0.21,0.3,0.6,6.17,6000,25000,4.76,0.35,0.25,0.5,2,0.7,6,0.1,116750,5382,4661,111369,1607,20110,23,-1815
Whitehorse,SSP585,2035,0.05,0.01,0.6,0.2,0.2,130,0.25,0.4,0.2,6.17,0,25000,4.76,0.15,0.5,1.5,0,0.7,0,0.6,126504,15288,3486,111216,1603,20451,17,-1488
Whitehorse,SSP585,2035,0.01,0.05,0.6,0.2,0.2,130,0.25,0.5,0.1,6.17,10000,25000,5.26,0.25,0.75,1.25,0,0.7,10,0.1,118602,6908,7762,111695,1612,30288,26,-2359
Whitehorse,SSP585,2035,0.05,0.05,0.6,0.2,0.2,130,0.25,0.1,0.2,6.67,0,45000,4.76,0.3,1.25,1,0,0.7,4,0.1,118602,6223,7536,112380,1622,30629,25,-3005
Whitehorse,SSP585,2035,0.01,0.01,0.6,0.2,0.2,130,0.25,0.4,0.3,7.17,0,40000,4.76,0.25,0.25,0.75,0,0.7,2,0.1,118602,6908,5064,111695,1612,20110,25,-2488
Whitehorse,SSP585,2035,0.05,0.01,0.6,0.2,0.2,130,0.25,0.4,0.1,6.17,6000,20000,4.76,0.15,1.5,0.75,6,0.7,2,0.1,118602,5538,3050,113065,1632,20451,15,-1128
Whitehorse,SSP585,2035,0.01,0.05,0.6,0.2,0.2,130,0.25,0.1,0.4,6.17,0,20000,4.76,0.25,1,1.25,8,0.7,6,0.1,118602,5538,7295,113065,1632,30288,24,-1526
Whitehorse,SSP585,2035,0.05,0.05,0.6,0.2,0.2,130,0.25,0.1,0.4,6.17,10000,25000,4.76,0.35,0.5,0.75,4,0.7,10,0.6,126504,15288,7120,111216,1603,30629,23,-2326
Whitehorse,SSP585,2035,0.01,0.01,0.6,0.2,0.2,130,0.21,0.5,0.5,7.67,6000,30000,4.76,0.15,0.5,0.75,6,0.7,4,0.1,116750,7437,4256,109313,1577,20110,21,-1923
Whitehorse,SSP585,2035,0.05,0.01,0.6,0.2,0.2,130,0.17,0.2,0.5,6.17,0,35000,4.76,0.1,0.5,0.75,6,0.7,8,0.1,115052,5226,4091,109826,1585,20451,20,-2325
Whitehorse,SSP585,2035,0.01,0.05,0.6,0.2,0.2,130,0.25,0.2,0.5,6.17,0,20000,5.26,0.35,1.25,0.5,0,0.7,6,0.1,118602,6908,7115,111695,1612,30288,23,-1680
Whitehorse,SSP585,2035,0.05,0.05,0.6,0.2,0.2,130,0.25,0.4,0.5,6.17,2000,25000,4.76,0.35,0.25,0.5,2,0.7,6,0.1,118602,5538,6672,113065,1632,30629,22,-1935
Whitehorse,SSP585,2035,0.01,0.01,0.6,0.2,0.2,130,0.21,0.6,0.1,6.17,6000,20000,5.26,0.15,1.5,1.25,6,0.7,8,0.1,116750,6752,4026,109999,1587,20110,20,-1505
Whitehorse,SSP585,2035,0.05,0.01,0.6,0.2,0.2,130,0.25,0.2,0.2,6.17,0,20000,5.26,0.3,1,1.5,4,0.7,10,0.3,121763,10808,3265,110955,1600,20451,16,-1635
Whitehorse,SSP585,2035,0.01,0.05,0.6,0.2,0.2,130,0.25,0.6,0.5,6.17,0,25000,4.76,0.4,1.25,1.25,2,0.7,2,0.1,118602,5538,7372,113065,1632,30288,24,-1613
Whitehorse,SSP585,2035,0.05,0.05,0.6,0.2,0.2,130,0.21,0.7,0.6,6.67,0,35000,4.76,0.4,1.25,1.25,2,0.7,6,0.1,116750,6067,6945,110684,1597,30629,23,-2507
Whitehorse,SSP585,2040,0.01,0.01,0.6,0.2,0.2,130,0.25,0.2,0.1,6.17,6000,25000,5.26,0.35,1.25,0.75,8,0.7,4,0.1,125125,6908,4377,118217,1706,21387,20,-1561
Whitehorse,SSP585,2040,0.05,0.01,0.6,0.2,0.2,130,0.25,0.1,0.5,6.17,10000,20000,5.26,0.3,0.75,1.5,6,0.7,10,0.1,125125,6908,3317,118217,1706,21784,15,-1617
Whitehorse,SSP585,2040,0.01,0.05,0.6,0.2,0.2,130,0.25,0.2,0.2,6.67,2000,35000,4.76,0.4,0.25,0.5,6,0.7,8,0.1,125125,6223,8618,118902,1716,32182,27,-2664
Whitehorse,SSP585,2040,0.05,0.05,0.6,0.2,0.2,130,0.25,0.7,0.2,6.67,10000,20000,4.76,0.1,1.5,1.5,4,0.7,0,0.2,126726,8173,5959,118553,1710,32580,18,-1088
Whitehorse,SSP585,2040,0.01,0.01,0.6,0.2,0.2,130,0.25,0.6,0.4,6.17,8000,25000,4.76,0.15,0.5,0.5,10,0.7,0,0.1,125125,5538,4478,119587,1726,21387,21,-1331
Whitehorse,SSP585,2040,0.05,0.01,0.6,0.2,0.2,130,0.25,0.3,0.5,6.17,10000,20000,4.76,0.25,1,1.5,2,0.7,10,0.6,133129,15288,3903,117842,1698,21784,18,-1769
Whitehorse,SSP585,2040,0.01,0.05,0.6,0.2,0.2,130,0.25,0.2,0.1,8.17,6000,40000,4.76,0.35,1,1.25,2,0.7,10,0.1,125125,8278,8661,116847,1686,32182,27,-3228
Whitehorse,SSP585,2040,0.05,0.05,0.6,0.2,0.2,130,0.25,0.4,0.1,6.17,6000,35000,4.76,0.25,1.25,1.5,4,0.7,2,0.1,125125,5538,7138,119587,1726,32580,22,-2143
Whitehorse,SSP585,2040,0.01,0.01,0.6,0.2,0.2,130,0.25,0.6,0.5,6.17,2000,30000,4.76,0.15,1.25,0.75,8,0.7,6,0.1,125125,5538,5110,119587,1726,21387,24,-1961
Whitehorse,SSP585,2040,0.05,0.01,0.6,0.2,0.2,130,0.25,0.2,0.6,6.17,2000,30000,4.76,0.15,0.5,0.5,8,0.7,6,0.1,125125,5538,3911,119587,1726,21784,18,-1880
Whitehorse,SSP585,2040,0.01,0.05,0.6,0.2,0.2,130,0.25,0.2,0.1,6.67,2000,25000,4.76,0.3,0.75,1.5,6,0.7,2,0.2,126726,8173,7430,118553,1710,32182,23,-1559
Whitehorse,SSP585,2040,0.05,0.05,0.6,0.2,0.2,130,0.25,0.3,0.5,6.17,0,25000,5.26,0.25,1.25,1.5,8,0.7,8,0.1,125125,6908,6615,118217,1706,32580,20,-1920
