City,SSP,Year,ElectricityInflationRate,FuelInflationRate,Weight_MarginalAnnualCostSavings,Weight_MarginalAnnualGovtSavings,Weight_GHGEmissionSavings20yr,BuildingFootprintArea_m2,V_bites,Albedo_roof,A_ST,Rvalue_roof,Loan,Rebate,Rvalue_wall,Glazing,IntRate,Infiltration,Electax,SHGC,Fueltax,A_PV,TotalOperationalCO2Save_kgCO2,TotalEmbodiedCO2_kgCO2,CostAnnualSysSave_CAD,TotalCO2Sav,AnnSCCSav_CAD,BaseCostAnnual_CAD,PercentCostSysSav_percent,AnnGovtCostSav_CAD
Whitehorse,SSP245,2035,0.05,0.01,0.1,0.1,0.8,130,0.25,0.7,0.1,6.17,10000,30000,4.76,0.4,0.75,1.25,10,0.7,8,0.1,125633,5538,4053,120095,1733,21958,18,-1975
Whitehorse,SSP245,2035,0.01,0.05,0.1,0.1,0.8,130,0.25,0.4,0.4,7.17,10000,30000,4.76,0.35,1.25,0.75,2,0.7,2,0.1,125633,6908,7781,118725,1713,32532,24,-1944
Whitehorse,SSP245,2035,0.05,0.05,0.1,0.1,0.8,130,0.25,0.1,0.1,7.17,0,20000,5.26,0.1,0.25,1.25,0,0.7,4,0.1,125633,8278,5978,117355,1693,32896,18,-1537
Whitehorse,SSP245,2035,0.01,0.01,0.1,0.1,0.8,130,0.25,0.4,0.3,6.17,0,20000,4.76,0.25,1.25,0.75,0,0.7,0,0.1,125633,5538,4414,120095,1733,21594,20,-1191
Whitehorse,SSP245,2035,0.05,0.01,0.1,0.1,0.8,130,0.25,0.3,0.4,6.17,0,30000,5.26,0.35,1,1.25,2,0.7,6,0.1,125633,6908,3826,118725,1713,21958,17,-2062
Whitehorse,SSP245,2035,0.01,0.05,0.1,0.1,0.8,130,0.25,0.3,0.4,7.17,8000,40000,4.76,0.1,1.5,1,4,0.7,10,0.1,125633,6908,8993,118725,1713,32532,28,-3174
Whitehorse,SSP245,2035,0.05,0.05,0.1,0.1,0.8,130,0.25,0.1,0.1,6.17,2000,25000,4.76,0.2,0.25,1.5,6,0.7,10,0.1,125633,5538,7275,120095,1733,32896,22,-2179
Whitehorse,SSP245,2040,0.01,0.01,0.1,0.1,0.8,130,0.25,0.7,0.3,6.67,0,20000,4.76,0.3,1.25,1,6,0.7,10,0.1,132950,6223,5087,126727,1829,22897,22,-1660
Whitehorse,SSP245,2040,0.05,0.01,0.1,0.1,0.8,130,0.25,0.6,0.3,6.17,10000,20000,4.76,0.3,1.25,0.75,0,0.7,6,0.1,132950,5538,4023,127412,1839,23227,17,-1576
Whitehorse,SSP245,2040,0.01,0.05,0.1,0.1,0.8,130,0.25,0.4,0.2,6.17,4000,25000,4.76,0.4,1.25,0.5,8,0.7,0,0.1,132950,5538,8056,127412,1839,34558,23,-1328
Whitehorse,SSP245,2040,0.05,0.05,0.1,0.1,0.8,130,0.25,0.6,0.1,6.17,6000,45000,4.76,0.25,1,0.75,6,0.7,2,0.1,132950,5538,8246,127412,1839,34887,24,-2691
Whitehorse,SSP245,2040,0.01,0.01,0.1,0.1,0.8,130,0.25,0.6,0.2,6.17,2000,50000,4.76,0.1,1.5,0.5,10,0.7,6,0.1,132950,5538,6650,127412,1839,22897,29,-3124
Whitehorse,SSP245,2040,0.05,0.01,0.1,0.1,0.8,130,0.25,0.5,0.5,6.17,6000,50000,4.76,0.2,1,0.5,0,0.7,8,0.1,132950,5538,5871,127412,1839,23227,25,-3480
Whitehorse,SSP245,2040,0.01,0.05,0.1,0.1,0.8,130,0.25,0.3,0.5,6.67,0,30000,4.76,0.2,0.5,0.5,0,0.7,10,0.1,132950,6223,9257,126727,1829,34558,27,-2699
Whitehorse,SSP245,2040,0.05,0.05,0.1,0.1,0.8,130,0.25,0.1,0.3,6.17,2000,45000,4.76,0.3,0.5,1,2,0.7,4,0.1,132950,5538,8557,127412,1839,34887,25,-2993
Whitehorse,SSP245,2040,0.01,0.01,0.1,0.1,0.8,130,0.25,0.7,0.2,6.17,6000,30000,4.76,0.2,1.25,1,6,0.7,8,0.1,132950,5538,5712,127412,1839,22897,25,-2152
Whitehorse,SSP245,2040,0.05,0.01,0.1,0.1,0.8,130,0.25,0.4,0.6,6.67,2000,25000,5.26,0.2,1,1,2,0.7,2,0.1,132950,7593,3502,125357,1809,23227,15,-1551
Whitehorse,SSP245,2040,0.01,0.05,0.1,0.1,0.8,130,0.25,0.2,0.1,7.17,4000,35000,4.76,0.35,0.5,1,0,0.7,6,0.1,132950,6908,9031,126042,1819,34558,26,-2659
Whitehorse,SSP245,2040,0.05,0.05,0.1,0.1,0.8,130,0.25,0.7,0.6,6.17,2000,25000,4.76,0.4,0.5,1.25,4,0.7,6,0.1,132950,5538,7526,127412,1839,34887,22,-1919
Whitehorse,SSP245,2040,0.01,0.01,0.1,0.1,0.8,130,0.21,0.4,0.4,6.17,2000,50000,4.76,0.35,1,0.5,2,0.7,0,0.2,132316,7332,6257,124984,1803,22897,27,-2947
Whitehorse,SSP245,2040,0.05,0.01,0.1,0.1,0.8,130,0.25,0.2,0.6,6.17,2000,30000,5.76,0.15,0.5,1,4,0.7,10,0.1,132950,8278,4040,124672,1799,23227,17,-2267
Whitehorse,SSP245,2040,0.01,0.05,0.1,0.1,0.8,130,0.25,0.3,0.4,6.17,6000,30000,4.76,0.15,1.25,1,6,0.7,4,0.1,132950,5538,8753,127412,1839,34558,25,-2039
Whitehorse,SSP245,2040,0.05,0.05,0.1,0.1,0.8,130,0.25,0.4,0.1,6.17,8000,25000,4.76,0.3,1,0.5,4,0.7,10,0.1,132950,5538,7897,127412,1839,34887,23,-2304
Whitehorse,SSP245,2040,0.01,0.01,0.1,0.1,0.8,130,0.25,0.6,0.1,6.17,0,50000,4.76,0.4,1.5,1.25,2,0.7,6,0.1,132950,5538,6823,127412,1839,22897,30,-3293
Whitehorse,SSP245,2040,0.05,0.01,0.1,0.1,0.8,130,0.25,0.5,0.2,6.17,8000,20000,4.76,0.3,1.25,1.5,0,0.7,2,0.1,132950,5538,3783,127412,1839,23227,16,-1332
Whitehorse,SSP245,2040,0.01,0.05,0.1,0.1,0.8,130,0.21,0.3,0.6,6.17,0,35000,4.76,0.35,1.5,0.5,4,0.7,2,0.1,130809,5382,8749,125427,1810,34558,25,-2179
Whitehorse,SSP245,2040,0.05,0.05,0.1,0.1,0.8,130,0.25,0.4,0.2,6.17,2000,20000,4.76,0.15,0.5,0.75,8,0.7,2,0.2,134457,7488,6767,126969,1832,34887,19,-1153
Whitehorse,SSP245,2045,0.01,0.01,0.1,0.1,0.8,130,0.25,0.3,0.5,6.67,2000,35000,5.26,0.1,0.25,0.5,10,0.7,0,0.1,128431,7593,4649,120839,1743,22280,21,-1881
Whitehorse,SSP245,2045,0.05,0.01,0.1,0.1,0.8,130,0.25,0.3,0.5,6.17,10000,50000,4.76,0.15,1.5,0.75,4,0.7,8,0.1,128431,5538,5387,122894,1774,22624,24,-3320
Whitehorse,SSP245,2045,0.01,0.05,0.1,0.1,0.8,130,0.25,0.7,0.4,6.17,2000,25000,5.26,0.2,0.75,0.75,0,0.7,0,0.1,128431,6908,7520,121524,1754,33600,22,-1499
Whitehorse,SSP245,2045,0.05,0.05,0.1,0.1,0.8,130,0.25,0.4,0.5,6.17,8000,20000,5.26,0.15,0.25,1.5,2,0.7,8,0.1,128431,6908,6763,121524,1754,33944,20,-1899
Whitehorse,SSP245,2045,0.01,0.01,0.1,0.1,0.8,130,0.25,0.2,0.1,6.67,4000,20000,4.76,0.35,1.25,0.75,10,0.7,6,0.1,128431,6223,4461,122209,1764,22280,20,-1331
Whitehorse,SSP245,2045,0.05,0.01,0.1,0.1,0.8,130,0.25,0.2,0.6,6.17,6000,20000,5.26,0.4,1,1,8,0.7,6,0.1,128431,6908,3100,121524,1754,22624,14,-1296
Whitehorse,SSP245,2045,0.01,0.05,0.1,0.1,0.8,130,0.25,0.1,0.2,6.67,4000,25000,4.76,0.25,1,0.75,0,0.7,4,0.1,128431,6223,8043,122209,1764,33600,24,-1860
Whitehorse,SSP245,2045,0.05,0.05,0.1,0.1,0.8,130,0.25,0.7,0.2,6.67,6000,20000,5.76,0.15,1.5,0.75,2,0.7,6,0.1,128431,8963,6030,119469,1723,33944,18,-1664
Whitehorse,SSP245,2045,0.01,0.01,0.1,0.1,0.8,130,0.25,0.4,0.6,6.67,6000,20000,5.26,0.4,1.5,1,0,0.7,0,0.1,128431,7593,3989,120839,1743,22280,18,-1198
Whitehorse,SSP245,2045,0.05,0.01,0.1,0.1,0.8,130,0.25,0.3,0.1,6.17,0,40000,4.76,0.4,1,1.5,8,0.7,0,0.1,128431,5538,4222,122894,1774,22624,19,-2114
Whitehorse,SSP245,2045,0.01,0.05,0.1,0.1,0.8,130,0.25,0.1,0.3,6.17,0,40000,4.76,0.15,0.5,0.75,6,0.7,2,0.1,128431,5538,8755,122894,1774,33600,26,-2427
Whitehorse,SSP245,2045,0.05,0.05,0.1,0.1,0.8,130,0.25,0.3,0.5,6.17,4000,20000,4.76,0.1,1.25,1,0,0.7,10,0.1,128431,5538,7296,122894,1774,33944,21,-2089
Whitehorse,SSP245,2045,0.01,0.01,0.1,0.1,0.8,130,0.25,0.4,0.1,6.17,4000,20000,4.76,0.25,0.75,1.25,2,0.7,6,0.1,128431,5538,4815,122894,1774,22280,22,-1517
Whitehorse,SSP245,2045,0.05,0.01,0.1,0.1,0.8,130,0.25,0.3,0.3,6.17,8000,25000,4.76,0.2,1.5,0.75,0,0.7,8,0.1,128431,5538,4087,122894,1774,22624,18,-1963
Whitehorse,SSP245,2045,0.01,0.05,0.1,0.1,0.8,130,0.25,0.6,0.6,7.17,6000,25000,4.76,0.35,1.25,0.5,6,0.7,8,0.1,128431,6908,8095,121524,1754,33600,24,-2083
Whitehorse,SSP245,2045,0.05,0.05,0.1,0.1,0.8,130,0.25,0.7,0.1,6.17,0,45000,4.76,0.3,0.25,0.75,10,0.7,0,0.1,128431,5538,7507,122894,1774,33944,22,-2345
Whitehorse,SSP245,2045,0.01,0.01,0.1,0.1,0.8,130,0.25,0.7,0.1,6.17,8000,20000,4.76,0.25,0.25,1.5,8,0.7,10,0.1,128431,5538,4951,122894,1774,22280,22,-1662
Whitehorse,SSP245,2045,0.05,0.01,0.1,0.1,0.8,130,0.25,0.2,0.1,6.67,2000,45000,4.76,0.25,0.75,0.75,10,0.7,10,0.1,128431,6223,4863,122209,1764,22624,21,-2936
Whitehorse,SSP245,2045,0.01,0.05,0.1,0.1,0.8,130,0.25,0.4,0.4,6.67,2000,45000,4.76,0.35,0.75,0.75,8,0.7,10,0.1,128431,6223,9548,122209,1764,33600,28,-3402
Whitehorse,SSP245,2045,0.05,0.05,0.1,0.1,0.8,130,0.25,0.7,0.1,6.17,8000,25000,5.26,0.2,1.5,0.75,8,0.7,4,0.1,128431,6908,6439,121524,1754,33944,19,-1586
Whitehorse,SSP245,2050,0.01,0.01,0.1,0.1,0.8,130,0.25,0.5,0.2,6.67,2000,25000,4.76,0.1,0.25,0.75,10,0.7,8,0.1,116817,6223,4271,110594,1596,20204,21,-1720
Whitehorse,SSP245,2050,0.05,0.01,0.1,0.1,0.8,130,0.25,0.2,0.2,7.17,0,20000,4.76,0.1,1,0.75,2,0.7,6,0.6,124726,16658,2850,108069,1557,20613,14,-1481
Whitehorse,SSP245,2050,0.01,0.05,0.1,0.1,0.8,130,0.25,0.2,0.6,6.67,10000,30000,4.76,0.1,0.5,1.5,6,0.7,4,0.1,116817,6223,7380,110594,1596,30365,24,-2053
Whitehorse,SSP245,2050,0.05,0.05,0.1,0.1,0.8,130,0.25,0.2,0.4,6.67,8000,40000,4.76,0.3,1.25,1.5,4,0.7,4,0.1,116817,6223,6803,110594,1596,30774,22,-2599
Whitehorse,SSP245,2050,0.01,0.01,0.1,0.1,0.8,130,0.25,0.3,0.5,7.17,2000,35000,4.76,0.2,0.25,0.75,6,0.7,4,0.1,116817,6908,4549,109909,1586,20204,23,-2187
Whitehorse,SSP245,2050,0.05,0.01,0.1,0.1,0.8,130,0.25,0.6,0.5,6.67,8000,35000,4.76,0.3,1.25,0.75,0,0.7,0,0.1,116817,6223,3516,110594,1596,20613,17,-2105
Whitehorse,SSP245,2050,0.01,0.05,0.1,0.1,0.8,130,0.25,0.7,0.3,6.17,6000,40000,4.76,0.2,1.25,1,6,0.7,6,0.1,116817,5538,8240,111279,1606,30365,27,-2759
Whitehorse,SSP245,2050,0.05,0.05,0.1,0.1,0.8,130,0.25,0.2,0.5,7.17,0,25000,4.76,0.4,1.25,1.25,4,0.7,4,0.2,118398,8858,5799,109541,1580,30774,19,-1699
Whitehorse,SSP245,2050,0.01,0.01,0.1,0.1,0.8,130,0.25,0.7,0.6,7.17,8000,20000,4.76,0.2,1,0.75,0,0.7,2,0.1,116817,6908,3711,109909,1586,20204,18,-1330
Whitehorse,SSP245,2050,0.05,0.01,0.1,0.1,0.8,130,0.25,0.2,0.1,6.17,2000,40000,4.76,0.15,1.25,1.5,10,0.7,10,0.1,116817,5538,4178,111279,1606,20613,20,-2598
Whitehorse,SSP245,2050,0.01,0.05,0.1,0.1,0.8,130,0.25,0.5,0.3,6.17,10000,30000,4.76,0.4,0.75,1.5,8,0.7,4,0.1,116817,5538,7492,111279,1606,30365,25,-1998
Whitehorse,SSP245,2050,0.05,0.05,0.1,0.1,0.8,130,0.25,0.6,0.1,6.67,0,35000,4.76,0.35,0.5,0.75,4,0.7,4,0.5,123144,14023,6629,109122,1573,30774,22,-2337
Whitehorse,SSP245,2050,0.01,0.01,0.1,0.1,0.8,130,0.25,0.2,0.3,6.67,0,35000,4.76,0.3,1,1.25,2,0.7,0,0.1,116817,6223,4576,110594,1596,20204,23,-2042
Whitehorse,SSP245,2050,0.05,0.01,0.1,0.1,0.8,130,0.25,0.7,0.5,6.17,6000,40000,4.76,0.25,0.25,1.5,2,0.7,0,0.6,124726,15288,4050,109439,1577,20613,20,-2402
Whitehorse,SSP245,2050,0.01,0.05,0.1,0.1,0.8,130,0.25,0.1,0.6,6.17,8000,40000,4.76,0.2,0.5,1.25,4,0.7,2,0.1,116817,5538,7991,111279,1606,30365,26,-2515
Whitehorse,SSP245,2050,0.05,0.05,0.1,0.1,0.8,130,0.25,0.7,0.4,6.17,6000,45000,4.76,0.15,0.25,0.5,8,0.7,10,0.2,118398,7488,7691,110911,1600,30774,25,-3312
Whitehorse,SSP245,2050,0.01,0.01,0.1,0.1,0.8,130,0.25,0.1,0.1,6.17,2000,25000,4.76,0.3,0.25,1,8,0.7,4,0.1,116817,5538,4268,111279,1606,20204,21,-1549
Whitehorse,SSP245,2050,0.05,0.01,0.1,0.1,0.8,130,0.25,0.5,0.2,7.17,8000,20000,4.76,0.2,0.75,1.25,8,0.7,0,0.6,124726,16658,2473,108069,1557,20613,12,-1121
Whitehorse,SSP245,2050,0.01,0.05,0.1,0.1,0.8,130,0.25,0.5,0.5,6.17,0,45000,4.76,0.25,0.75,0.5,10,0.7,10,0.2,118398,7488,8679,110911,1600,30365,29,-3304
Whitehorse,SSP245,2050,0.05,0.05,0.1,0.1,0.8,130,0.25,0.1,0.3,6.17,4000,35000,4.76,0.35,0.75,1.25,6,0.7,6,0.1,116817,5538,6790,111279,1606,30774,22,-2400
Whitehorse,SSP585,2025,0.01,0.01,0.1,0.1,0.8,130,0.25,0.7,0.3,6.17,2000,20000,4.76,0.15,0.25,1.25,6,0.7,10,0.1,133662,5538,5234,128124,1849,23197,23,-1676
Whitehorse,SSP585,2025,0.05,0.01,0.1,0.1,0.8,130,0.25,0.2,0.3,6.17,2000,25000,4.76,0.1,1.5,1.5,8,0.7,6,0.3,136839,9438,4040,127401,1838,23533,17,-1637
Whitehorse,SSP585,2025,0.01,0.05,0.1,0.1,0.8,130,0.25,0.3,0.5,6.67,0,40000,4.76,0.4,1.5,1.25,8,0.7,10,0.1,133662,6223,9659,127439,1839,35009,28,-3124
Whitehorse,SSP585,2025,0.05,0.05,0.1,0.1,0.8,130,0.25,0.3,0.2,6.17,0,30000,5.26,0.2,0.5,1,2,0.7,2,0.1,133662,6908,7112,126754,1829,35345,20,-1902
Whitehorse,SSP585,2025,0.01,0.01,0.1,0.1,0.8,130,0.25,0.4,0.6,6.17,4000,20000,4.76,0.35,0.5,0.5,10,0.7,2,0.1,133662,5538,4668,128124,1849,23197,20,-1115
Whitehorse,SSP585,2025,0.05,0.01,0.1,0.1,0.8,130,0.25,0.7,0.2,6.17,0,30000,4.76,0.35,0.5,1.25,10,0.7,8,0.6,141605,15288,4554,126317,1821,23533,19,-2107
Whitehorse,SSP585,2025,0.01,0.05,0.1,0.1,0.8,130,0.25,0.6,0.4,6.67,2000,25000,5.26,0.35,0.5,0.5,0,0.7,2,0.1,133662,7593,7914,126069,1819,35009,23,-1686
Whitehorse,SSP585,2025,0.05,0.05,0.1,0.1,0.8,130,0.25,0.2,0.5,6.17,4000,35000,4.76,0.1,0.25,0.75,2,0.7,4,0.1,133662,5538,7943,128124,1849,35345,22,-2417
Whitehorse,SSP585,2025,0.01,0.01,0.1,0.1,0.8,130,0.25,0.2,0.6,6.17,0,20000,4.76,0.35,0.75,0.5,10,0.7,6,0.1,133662,5538,4891,128124,1849,23197,21,-1329
Whitehorse,SSP585,2025,0.05,0.01,0.1,0.1,0.8,130,0.25,0.7,0.6,6.67,0,25000,4.76,0.3,0.25,1.25,8,0.7,6,0.1,133662,6223,3783,127439,1839,23533,16,-1577
Whitehorse,SSP585,2025,0.01,0.05,0.1,0.1,0.8,130,0.25,0.1,0.1,6.17,8000,30000,5.26,0.1,1.25,1.5,2,0.7,2,0.1,133662,6908,8319,126754,1829,35009,24,-1947
Whitehorse,SSP585,2025,0.05,0.05,0.1,0.1,0.8,130,0.25,0.7,0.3,6.67,8000,25000,4.76,0.35,0.75,0.5,2,0.7,2,0.1,133662,6223,7020,127439,1839,35345,20,-1648
Whitehorse,SSP585,2025,0.01,0.01,0.1,0.1,0.8,130,0.25,0.1,0.6,6.17,10000,40000,4.76,0.4,1.5,0.75,10,0.7,10,0.1,133662,5538,6272,128124,1849,23197,27,-2774
Whitehorse,SSP585,2025,0.05,0.01,0.1,0.1,0.8,130,0.25,0.4,0.4,6.17,0,30000,5.26,0.2,1,1.5,6,0.7,4,0.6,141605,16658,4042,124947,1801,23533,17,-1930
Whitehorse,SSP585,2025,0.05,0.05,0.1,0.1,0.8,130,0.25,0.2,0.6,6.67,2000,30000,4.76,0.35,0.25,0.75,10,0.7,0,0.1,133662,6223,6835,127439,1839,35345,19,-1461
Whitehorse,SSP585,2025,0.01,0.01,0.1,0.1,0.8,130,0.21,0.4,0.2,6.17,2000,25000,4.76,0.15,0.75,0.5,4,0.7,0,0.1,131496,5382,4861,126114,1820,23197,21,-1411
Whitehorse,SSP585,2025,0.05,0.01,0.1,0.1,0.8,130,0.25,0.4,0.5,6.17,4000,20000,4.76,0.25,0.5,1.5,6,0.7,10,0.6,141605,15288,4184,126317,1821,23533,18,-1725
Whitehorse,SSP585,2025,0.01,0.05,0.1,0.1,0.8,130,0.25,0.3,0.6,6.17,2000,40000,4.76,0.25,0.75,0.5,2,0.7,10,0.1,133662,5538,9967,128124,1849,35009,28,-3269
Whitehorse,SSP585,2025,0.05,0.05,0.1,0.1,0.8,130,0.25,0.4,0.4,6.17,6000,50000,4.76,0.15,1,0.5,4,0.7,6,0.2,135250,7488,8939,127763,1844,35345,25,-3432
Whitehorse,SSP585,2030,0.01,0.01,0.1,0.1,0.8,130,0.25,0.2,0.6,6.17,0,20000,4.76,0.3,0.5,1.5,10,0.7,10,0.1,130872,5538,5044,125334,1809,22575,22,-1566
Whitehorse,SSP585,2030,0.05,0.01,0.1,0.1,0.8,130,0.25,0.5,0.2,6.67,2000,25000,4.76,0.1,1.5,1.5,10,0.7,6,0.5,137329,14023,3924,123307,1778,22907,17,-1664
Whitehorse,SSP585,2030,0.01,0.05,0.1,0.1,0.8,130,0.25,0.5,0.6,6.17,2000,20000,4.76,0.1,0.25,1,0,0.7,0,0.1,130872,5538,7789,125334,1809,34064,23,-1207
Whitehorse,SSP585,2030,0.05,0.05,0.1,0.1,0.8,130,0.25,0.3,0.3,6.17,6000,20000,4.76,0.35,1,0.5,8,0.7,8,0.1,130872,5538,7121,125334,1809,34395,21,-1674
Whitehorse,SSP585,2030,0.01,0.01,0.1,0.1,0.8,130,0.25,0.1,0.3,6.17,10000,40000,4.76,0.25,1.5,1,8,0.7,8,0.1,130872,5538,6108,125334,1809,22575,27,-2695
Whitehorse,SSP585,2030,0.05,0.01,0.1,0.1,0.8,130,0.25,0.1,0.5,6.67,8000,25000,4.76,0.15,1.5,0.5,4,0.7,10,0.6,138944,15973,4300,122971,1772,22907,19,-2030
Whitehorse,SSP585,2030,0.01,0.05,0.1,0.1,0.8,130,0.25,0.7,0.6,6.17,0,30000,4.76,0.4,1.25,1.5,2,0.7,4,0.1,130872,5538,8669,125334,1809,34064,25,-2103
Whitehorse,SSP585,2030,0.05,0.05,0.1,0.1,0.8,130,0.25,0.3,0.4,6.17,8000,25000,4.76,0.2,1,1.25,8,0.7,8,0.6,138944,15288,7673,123656,1782,34395,22,-2126
Whitehorse,SSP585,2030,0.01,0.01,0.1,0.1,0.8,130,0.21,0.7,0.5,7.17,0,20000,4.76,0.25,0.5,1.25,2,0.7,0,0.1,128856,6752,4200,122104,1762,22575,19,-1148
Whitehorse,SSP585,2030,0.05,0.01,0.1,0.1,0.8,130,0.25,0.7,0.5,6.17,4000,20000,4.76,0.15,0.25,0.5,8,0.7,0,0.6,138944,15288,3565,123656,1782,22907,16,-1108
Whitehorse,SSP585,2030,0.01,0.05,0.1,0.1,0.8,130,0.25,0.5,0.2,7.17,4000,25000,4.76,0.1,0.75,1.25,0,0.7,10,0.1,130872,6908,8643,123964,1789,34064,25,-2411
Whitehorse,SSP585,2030,0.05,0.05,0.1,0.1,0.8,130,0.25,0.2,0.5,6.17,6000,25000,5.26,0.2,1.5,0.75,0,0.7,0,0.6,138944,16658,6712,122286,1762,34395,20,-1496
Whitehorse,SSP585,2030,0.01,0.01,0.1,0.1,0.8,130,0.25,0.1,0.3,6.67,6000,25000,4.76,0.2,1,1,2,0.7,4,0.1,130872,6223,4993,124649,1799,22575,22,-1706
Whitehorse,SSP585,2030,0.05,0.01,0.1,0.1,0.8,130,0.25,0.7,0.3,6.17,10000,20000,4.76,0.4,0.25,1,2,0.7,4,0.6,138944,15288,3924,123656,1782,22907,17,-1480
Whitehorse,SSP585,2030,0.01,0.05,0.1,0.1,0.8,130,0.25,0.7,0.5,7.67,0,30000,5.26,0.4,0.5,1,0,0.7,6,0.1,130872,8963,8055,121909,1759,34064,24,-2326
Whitehorse,SSP585,2030,0.05,0.05,0.1,0.1,0.8,130,0.25,0.7,0.3,6.17,6000,25000,4.76,0.3,1.25,0.75,4,0.7,8,0.1,130872,5538,7530,125334,1809,34395,22,-2094
Whitehorse,SSP585,2030,0.01,0.01,0.1,0.1,0.8,130,0.25,0.3,0.1,6.67,0,25000,4.76,0.2,0.5,1,0,0.7,0,0.1,130872,6223,4788,124649,1799,22575,21,-1488
Whitehorse,SSP585,2030,0.05,0.01,0.1,0.1,0.8,130,0.25,0.4,0.6,6.67,6000,40000,4.76,0.2,0.5,0.5,4,0.7,6,0.4,135715,12073,4886,123642,1783,22907,21,-2689
Whitehorse,SSP585,2030,0.01,0.05,0.1,0.1,0.8,130,0.25,0.4,0.1,7.17,6000,30000,4.76,0.15,1,1.25,2,0.7,0,0.1,130872,6908,7986,123964,1789,34064,23,-1768
Whitehorse,SSP585,2030,0.05,0.05,0.1,0.1,0.8,130,0.25,0.1,0.5,6.67,0,20000,4.76,0.15,1,0.5,0,0.7,8,0.1,130872,6223,7202,124649,1799,34395,21,-1911
Whitehorse,SSP585,2035,0.01,0.01,0.1,0.1,0.8,130,0.25,0.7,0.6,6.17,8000,20000,4.76,0.15,1.25,1.5,2,0.7,2,0.1,118602,5538,4216,113065,1632,20110,21,-1281
Whitehorse,SSP585,2035,0.05,0.01,0.1,0.1,0.8,130,0.25,0.4,0.4,6.67,6000,30000,5.26,0.4,0.5,1.5,4,0.7,0,0.1,118602,7593,3108,111010,1602,20451,15,-1709
Whitehorse,SSP585,2035,0.01,0.05,0.1,0.1,0.8,130,0.21,0.3,0.6,6.17,8000,20000,4.76,0.35,1.25,1.5,8,0.7,6,0.2,118330,7332,7078,110999,1601,30288,23,-1560
Whitehorse,SSP585,2035,0.05,0.05,0.1,0.1,0.8,130,0.25,0.2,0.4,6.67,4000,25000,5.26,0.1,1.25,1,10,0.7,10,0.2,120183,9543,6300,110640,1596,30629,21,-2056
Whitehorse,SSP585,2035,0.01,0.01,0.1,0.1,0.8,130,0.21,0.2,0.6,6.17,8000,40000,4.76,0.25,1.25,1,2,0.7,0,0.1,116750,5382,5175,111369,1607,20110,26,-2365
Whitehorse,SSP585,2035,0.05,0.01,0.1,0.1,0.8,130,0.25,0.3,0.3,7.17,0,30000,4.76,0.2,0.25,0.5,0,0.7,0,0.1,118602,6908,3364,111695,1612,20451,16,-1786
Whitehorse,SSP585,2035,0.01,0.05,0.1,0.1,0.8,130,0.25,0.3,0.6,6.67,6000,35000,4.76,0.1,0.75,0.5,4,0.7,8,0.1,118602,6223,8250,112380,1622,30288,27,-2692
Whitehorse,SSP585,2035,0.05,0.05,0.1,0.1,0.8,130,0.25,0.1,0.6,6.17,2000,50000,4.76,0.15,0.25,0.5,8,0.7,0,0.1,118602,5538,7441,113065,1632,30629,24,-2757
Whitehorse,SSP585,2035,0.01,0.01,0.1,0.1,0.8,130,0.25,0.6,0.6,6.17,0,50000,4.76,0.3,0.25,1.25,0,0.7,2,0.1,118602,5538,5973,113065,1632,20110,30,-3083
Whitehorse,SSP585,2035,0.05,0.01,0.1,0.1,0.8,130,0.25,0.2,0.3,6.17,2000,45000,4.76,0.3,0.75,1.25,10,0.7,6,0.1,118602,5538,4593,113065,1632,20451,22,-2715
Whitehorse,SSP585,2035,0.01,0.05,0.1,0.1,0.8,130,0.25,0.1,0.5,6.67,2000,50000,4.76,0.1,0.5,0.5,2,0.7,10,0.1,118602,6223,9302,112380,1622,30288,31,-3767
Whitehorse,SSP585,2035,0.05,0.05,0.1,0.1,0.8,130,0.25,0.6,0.2,6.17,4000,20000,4.76,0.4,1.25,1,4,0.7,6,0.1,118602,5538,6316,113065,1632,30629,21,-1573
Whitehorse,SSP585,2035,0.01,0.01,0.1,0.1,0.8,130,0.25,0.1,0.4,6.67,4000,30000,5.26,0.35,1.25,1.25,4,0.7,4,0.1,118602,7593,4354,111010,1602,20110,22,-1933
Whitehorse,SSP585,2035,0.05,0.01,0.1,0.1,0.8,130,0.25,0.5,0.3,6.17,0,20000,5.76,0.1,0.5,0.75,6,0.7,10,0.1,118602,8278,2813,110325,1591,20451,14,-1548
Whitehorse,SSP585,2035,0.01,0.05,0.1,0.1,0.8,130,0.25,0.3,0.4,6.17,0,40000,4.76,0.3,1.5,0.5,8,0.7,4,0.1,118602,5538,8280,113065,1632,30288,27,-2553
Whitehorse,SSP585,2035,0.05,0.05,0.1,0.1,0.8,130,0.25,0.1,0.2,6.17,0,30000,4.76,0.1,0.75,1.25,0,0.7,8,0.1,118602,5538,7169,113065,1632,30629,23,-2438
Whitehorse,SSP585,2035,0.01,0.01,0.1,0.1,0.8,130,0.25,0.4,0.5,6.17,0,30000,4.76,0.25,1.25,0.75,0,0.7,0,0.1,118602,5538,4718,113065,1632,20110,23,-1786
Whitehorse,SSP585,2035,0.05,0.01,0.1,0.1,0.8,130,0.25,0.2,0.1,6.67,6000,35000,4.76,0.15,0.5,1.5,0,0.7,8,0.6,126504,15973,4349,110531,1593,20451,21,-2552
